PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,Class
189.94,165.64,11.890999999999998,8.657,8.443999999999999,8.396,0.893,2827.4,20.479,8.971,57.367,60.914,59.055,52.738,92.019,19.289,1.54,1
189.85,166.01,10.672,8.639,8.443,8.398,0.759,2827.6,19.518,8.96,57.594,61.305,59.047,52.746,77.156,19.253,1.536,1
189.91,165.74,10.727,7.502999999999999,8.443,8.399,0.792,2827.4,20.479,8.974,57.355,61.309,58.973,52.754,93.379,18.993,1.523,1
189.91,165.85,10.32,3.3480000000000003,8.449,8.398,0.779,2825.4,20.479,8.966000000000003,57.434,61.129,58.945,52.738,91.948,19.073,1.515,1
189.92,165.84,10.398,0.0,8.452,8.405,0.76,2825.4,19.133,8.977,57.605,61.422,58.898,52.668,77.21300000000002,18.987,1.513,1
189.96,165.77,10.5,0.0,8.465,8.417,0.777,2827.6,20.446,8.986,57.359,61.395,58.883,52.543,93.374,19.171,1.535,1
190.01,165.98,10.562,0.0,8.462,8.406,0.7909999999999999,2829.6,20.476,8.982000000000003,57.359,61.172,58.898,52.578,91.729,19.176,1.533,1
189.9,165.81,10.281,0.0,8.455,8.405,0.792,2831.4,20.479,8.975,57.359,61.102,58.867,52.578,91.731,19.209,1.535,1
189.88,166.16,10.187,0.0,8.458,8.42,0.775,2825.6,20.119,8.982000000000003,57.527,61.41,58.871,52.566,77.541,19.244,1.53,1
190.13,165.75,10.148,0.0,8.452,8.402999999999999,0.777,2826.6,20.479,8.981,57.273,61.344,58.867,52.582,92.168,19.185,1.533,1
189.9,165.77,10.062,0.0,8.462,8.411,0.8009999999999999,2825.6,20.479,8.976,57.28100000000001,61.145,58.73,52.582,92.737,18.847,1.4980000000000002,1
189.88,165.93,10.531,0.0,8.457,8.41,0.7879999999999999,2825.4,20.479,8.982999999999997,57.277,61.02,58.777,52.51600000000001,92.383,18.968,1.513,1
189.91,165.71,10.477,0.0,8.454,8.411,0.785,2823.6,20.479,8.991,57.277,60.969,58.801,52.574,92.099,19.018,1.515,1
190.03,165.69,10.773,0.0,8.467,8.422,0.7709999999999999,2825.6,20.479,8.988999999999997,57.277,60.934,58.89100000000001,52.562,94.801,19.26,1.546,1
189.91,165.63,10.453,1.074,8.46,8.413,0.789,2825.6,20.479,8.986,57.371,60.926,58.871,52.555,92.124,19.156,1.526,1
189.95,165.74,10.453,2.6710000000000003,8.455,8.406,0.772,2823.8,20.479,8.994,57.445,61.059,58.879,52.582,92.83,19.133,1.533,1
189.84,165.69,10.914,0.062,8.453,8.405,0.779,2825.6,20.479,8.978,57.379,61.02,58.871,52.574,92.555,19.232,1.54,1
189.84,165.88,10.625,0.0,8.453,8.406,0.7859999999999999,2827.8,20.479,8.984,57.371,60.977,58.883,52.594,94.156,19.271,1.547,1
190.18,165.94,10.594,0.0,8.455,8.411,1.385,2817.4,19.879,8.985,57.539,61.402,58.883,52.578,80.75399999999998,19.28,1.541,1
190.28,165.94,10.898,0.0,8.453,8.411,1.268,2821.0,20.479,8.985,57.527,61.504,58.883,52.555,80.637,19.254,1.544,0
190.33,165.96,10.312,0.0,8.458,8.415,1.139,2817.4,20.249,8.996,57.46100000000001,61.613,58.871,52.555,80.617,19.238,1.538,0
190.23,166.04,11.219,0.0,8.464,8.418,1.016,2819.8,20.214,9.005,57.289,61.602,58.703,52.504,80.34899999999998,18.88,1.506,0
190.6,166.08,11.109000000000002,0.0,8.469,8.42,0.992,2821.4,20.366,9.012,57.293,61.58600000000001,58.637,52.422,80.26100000000002,18.908,1.508,0
190.25,165.93,10.5,0.0,8.472000000000001,8.431000000000001,0.941,2819.8,20.232,9.024,57.28100000000001,61.547,58.629,52.34,80.37,19.124,1.525,0
190.27,165.84,10.992,0.0,8.476,8.432,0.959,2817.8,20.141,9.023,57.195,61.504,58.477,52.344,80.288,18.922,1.504,0
190.42,165.95,10.969,0.0,8.474,8.427,1.141,2819.4,20.466,9.023,57.121,61.43,58.46100000000001,52.258,80.795,19.576,1.548,0
190.44,165.85,10.406,0.0,8.481,8.432,0.975,2821.4,20.375,9.031,57.039,61.422,58.398,52.25,80.60600000000002,19.002,1.51,0
190.33,166.02,10.586,0.0,8.482999999999999,8.433,0.997,2821.0,20.281,9.036,56.941,61.344,58.305,52.172,80.569,18.929,1.508,0
190.34,166.27,10.211,0.0,8.482999999999999,8.436,1.001,2819.6,20.479,9.017,56.785,61.219,58.27,52.133,94.756,18.997,1.4980000000000002,0
190.33,165.8,10.703,0.0,8.479,8.435,1.129,2817.6,19.503,9.025,57.035,61.168,58.262,52.105,80.258,19.003,1.5,0
190.27,165.63,10.375,0.0,8.482999999999999,8.433,1.057,2819.4,19.338,9.028,56.875,61.172,58.27,52.102,80.298,19.222,1.516,0
190.25,165.98,10.773,0.0,8.488,8.441,1.026,2821.4,20.479,9.064,56.867,61.184,58.21100000000001,52.094,80.452,19.054,1.504,0
190.33,166.12,10.453,0.0,8.488,8.441,0.994,2821.6,19.433,9.051,56.863,61.18,58.21100000000001,51.996,80.70100000000002,19.29,1.5219999999999998,0
190.34,166.06,10.703,0.0,8.495,8.448,1.124,2821.6,19.516,9.039,56.773,61.172,58.094,51.914,80.07300000000002,19.658,1.551,0
190.39,166.0,11.031,0.0,8.493,8.446,0.899,2823.4,19.606,9.076,56.773,61.18,58.043,51.914,80.089,19.597,1.537,0
190.35,165.88,10.422,0.0,8.5,8.45,1.164,2827.4,19.819000000000006,9.063,56.609,61.09,58.047,51.816,80.521,20.552,1.608,0
190.39,166.12,10.477,0.0,8.502,8.454,0.89,2825.0,19.66,9.065,56.613,61.07,57.96100000000001,51.828,80.483,19.889,1.5619999999999998,0
190.36,165.85,10.640999999999998,0.0,8.506,8.456,0.921,2827.0,19.603,9.069,56.625,61.01600000000001,57.871,51.75,80.668,19.126,1.496,0
190.36,166.11,10.953,0.0,8.511000000000001,8.46,0.893,2823.8,19.656,9.071,56.609,60.988,57.883,51.75,80.575,19.07,1.511,0
190.39,166.08,10.515999999999998,0.0,8.512,8.462,0.8440000000000001,2823.8,19.381,9.087,56.52,60.934,57.797,51.734,80.336,18.966,1.499,1
190.42,165.69,10.258,0.0,8.51,8.46,0.934,2825.4,19.489,9.074,56.449,60.937,57.773,51.65600000000001,80.247,20.032,1.5719999999999998,1
190.35,165.98,10.789,0.0,8.52,8.467,1.101,2823.8,19.549,9.093,56.43,60.922,57.703,51.64100000000001,80.133,19.698,1.547,1
190.31,166.04,10.648,0.0,8.519,8.469,0.942,2825.8,19.283,9.092,56.402,60.852,57.703,51.562,80.59899999999998,20.032,1.569,1
190.35,166.02,10.617,0.0,8.512,8.469,1.055,2823.6,19.386,9.086,56.359,60.773,57.613,51.484,80.294,20.047,1.5730000000000002,1
190.39,165.88,10.640999999999998,0.0,8.519,8.466000000000001,0.8109999999999999,2822.6,19.433,9.091,56.33600000000001,60.758,57.613,51.484,80.327,20.03,1.581,1
190.38,166.02,10.867,0.0,8.522,8.472000000000001,0.947,2825.8,19.296,9.094,56.234,60.73,57.613,51.473,80.51,20.047,1.5719999999999998,1
190.36,166.45,10.508,0.0,8.527999999999999,8.479,0.8740000000000001,2825.6,19.473,9.102,56.25,60.691,57.613,51.469,80.363,20.463,1.606,1
190.37,166.04,10.734000000000002,0.0,8.527999999999999,8.481,0.92,2827.4,19.367,9.093,56.176,60.664,57.527,51.207,80.14699999999998,20.775,1.626,1
190.34,166.34,10.594,0.0,8.531,8.476,0.878,2829.2,20.479,9.106,56.172,60.64100000000001,57.51600000000001,51.18,80.42699999999998,20.433,1.599,1
190.48,166.2,10.562,0.0,8.532,8.482999999999999,1.105,2827.4,20.244,9.108,56.184,60.594,57.465,51.125,79.96600000000002,20.618,1.608,1
190.37,165.95,10.594,0.0,8.536,8.482999999999999,0.911,2831.0,20.247,9.109,56.168,60.594,57.52,51.08600000000001,80.154,20.806,1.628,1
190.41,165.96,10.890999999999998,0.0,8.536,8.484,0.857,2831.0,20.258,9.109,56.078,60.58600000000001,57.41,51.125,80.315,20.646,1.614,1
190.31,165.9,10.609000000000002,0.161,8.532,8.481,0.988,2830.0,20.188,9.105,56.082,60.582,57.379,50.816,79.98899999999998,20.729,1.62,1
190.41,165.82,10.586,0.0,8.531,8.482999999999999,0.949,2827.6,20.248,9.096,56.023,60.508,57.449,50.83600000000001,79.851,20.823,1.634,1
190.48,166.14,10.555,0.0,8.538,8.486,0.7959999999999999,2831.4,20.479,9.114,56.012,60.508,57.437,51.148,79.58,20.86,1.621,1
190.35,166.03,10.508,0.0,8.538,8.487,0.789,2832.4,20.358,9.127,56.01600000000001,60.48,57.355,51.18,79.757,20.577,1.616,1
190.39,166.08,10.836,0.0,8.538,8.491,0.877,2836.0,20.276,9.123,56.004,60.434,57.379,50.996,80.007,20.916,1.6369999999999998,1
190.42,165.85,10.937,0.0,8.533,8.484,0.8240000000000001,2829.0,20.276,9.109,56.0,60.422,57.395,51.008,80.347,20.908,1.636,1
190.5,166.26,10.812,0.0,8.542,8.49,0.893,2829.4,20.301,9.112,56.004,60.418,57.352,50.977,80.327,20.568,1.609,1
190.42,165.84,10.625,0.0,8.575,8.519,0.9,2827.6,20.327,9.102,55.84,60.344,57.184,50.687,80.23899999999998,26.48,2.071,1
190.52,166.29,10.844,0.0,8.571,8.521,0.753,2831.6,20.479,9.102,55.418,60.164,57.098,48.609,80.443,27.918000000000006,2.169,1
190.47,166.22,10.555,0.0,8.609,8.554,0.745,2837.8,20.458,9.145,54.426,59.594,56.76600000000001,47.953,80.42399999999998,28.429,2.204,1
190.56,166.24,10.773,0.0,8.648,8.59,0.7120000000000001,2843.4,20.287,9.187,53.68,58.937,56.191,47.453,79.77,28.466,2.193,1
190.59,166.34,11.0,0.0,8.684,8.627,0.7509999999999999,2851.2,20.343,9.219,53.164,58.414,55.754,47.055,80.153,28.56,2.174,1
190.58,166.19,10.898,0.0,8.714,8.649,0.7170000000000001,2847.4,20.396,9.262,52.578,57.898,55.27,46.828,79.882,28.327,2.136,1
190.66,166.45,10.992,0.0,8.749,8.689,0.7290000000000001,2851.8,20.107,9.284,52.15600000000001,57.484,54.78100000000001,46.59,79.21,27.784,2.075,1
190.65,166.47,11.078,7.968,8.775,8.717,0.703,2855.4,19.946,9.312,51.758,57.059,54.39100000000001,46.40600000000001,79.564,27.44,2.024,1
190.7,166.48,10.781,0.545,8.802,8.732999999999999,0.706,2861.0,20.199,9.333,51.418,56.684,54.012,46.078,79.469,27.453000000000007,2.01,1
190.81,166.41,10.977,0.0,8.823,8.759,0.693,2863.0,20.368,9.359,51.02,56.348,53.66,45.83600000000001,79.57600000000002,27.299,1.971,1
190.77,166.29,11.172,0.0,8.847000000000003,8.78,0.7120000000000001,2866.8,20.359,9.368,50.746,55.949,53.258,45.66,79.579,27.035,1.938,1
190.8,166.26,11.008,0.0,8.861,8.8,0.6890000000000001,2865.4,20.421,9.388,50.48,55.672,53.008,45.426,79.536,27.051,1.931,1
190.82,166.41,10.773,0.0,8.866,8.802,0.6920000000000001,2867.0,20.038,9.421,50.238,55.434,52.76600000000001,45.33600000000001,79.691,26.967,1.903,1
190.72,166.47,11.227,0.0,8.887,8.82,0.71,2871.4,20.276,9.417,50.051,55.238,52.5,45.148,79.60300000000002,27.007,1.889,1
190.84,166.3,10.562,0.0,8.894,8.828,0.716,2867.8,20.433,9.434,49.84,54.988,52.246,44.926,79.706,26.632,1.857,1
190.8,166.52,10.828,0.0,8.911,8.843,0.6970000000000001,2865.8,20.282,9.461,49.652,54.742,51.996,44.809,79.605,26.594,1.838,1
190.79,166.55,10.890999999999998,0.0,8.919,8.851,0.7040000000000001,2867.8,20.149,9.462,49.488,54.57,51.867,44.668,79.59,26.799,1.852,1
190.77,166.57,11.133,0.0,8.933,8.863,0.6920000000000001,2871.0,20.098,9.477,49.33600000000001,54.418,51.66,44.512,79.562,26.677,1.824,1
190.88,166.52,11.359000000000002,0.0,8.937999999999997,8.868,0.701,2871.2,20.057,9.494,49.168,54.219,51.473,44.395,79.918,26.829,1.831,1
190.82,166.49,11.055,0.0,8.935,8.868,0.718,2875.0,20.186,9.502,49.023,54.121,51.395,44.258,79.369,26.97,1.839,1
190.85,166.39,10.734000000000002,0.0,8.943999999999997,8.882,0.693,2874.0,20.302,9.526,48.984,53.98,51.195,44.168,79.274,26.717,1.82,1
190.93,166.47,10.953,0.0,8.964,8.889,0.684,2875.0,19.988,9.535,48.816,53.895,51.148,44.062,79.32,26.88,1.821,1
190.94,166.6,10.812,0.0,8.963,8.889,0.7170000000000001,2875.2,20.093,9.548,48.742,53.76600000000001,51.01600000000001,44.0,78.986,26.854,1.821,1
190.84,166.53,10.617,0.0,8.96,8.889,0.725,2877.0,20.123,9.55,48.652,53.71100000000001,50.89100000000001,43.914,79.493,26.728,1.805,1
190.87,166.77,10.695,0.0,8.96,8.887,0.7,2879.2,20.056,9.557,48.547,53.605,50.816,43.848,79.35600000000002,26.8,1.803,1
190.9,166.44,10.703,0.0,8.976,8.905,0.705,2878.0,19.986,9.583,48.492,53.473,50.719,43.797,79.47,26.822,1.81,1
191.23,166.67,10.859000000000002,0.0,8.974,8.91,0.701,2881.4,20.123,9.584,48.477,53.465,50.625,43.684,79.601,26.878,1.798,1
190.96,166.6,10.969,0.0,8.982999999999997,8.911,0.713,2881.2,19.992,9.582,48.387,53.383,50.473,43.602,79.43,26.809,1.791,1
190.85,166.38,10.945,0.0,8.984,8.911,0.705,2881.2,20.009,9.584,48.32,53.293,50.395,43.535,79.503,26.666,1.771,1
190.94,166.49,10.68,0.0,8.98,8.908,0.696,2881.2,20.006,9.608,48.242,53.234,50.312,43.492,79.27600000000002,26.795,1.777,1
190.94,166.7,10.375,0.0,8.979,8.908,0.691,2881.0,20.153,9.597,48.148,53.21100000000001,50.219,43.359,79.436,26.658,1.774,1
190.92,166.59,11.078,0.0,9.002,8.92,0.7070000000000001,2877.4,20.04,9.589,48.125,53.172,50.14100000000001,43.348,79.898,26.799,1.776,1
190.98,166.5,10.969,0.0,8.976,8.91,0.695,2882.0,19.776,9.606,48.07,53.08600000000001,50.164,43.352,79.365,26.755,1.777,1
190.94,166.58,10.531,0.0,8.99,8.913,0.6859999999999999,2877.0,19.811,9.606,48.07,53.03100000000001,50.129,43.312,79.486,27.059,1.796,1
190.96,166.49,11.227,0.0,8.981,8.911,0.7120000000000001,2879.2,19.902,9.606,47.973,52.969,50.125,43.27,79.449,27.015,1.79,1
190.96,166.57,10.992,0.0,8.997,8.918,0.7020000000000001,2881.4,19.789,9.612,47.895,52.953,49.965,43.23,79.796,26.707,1.756,1
190.95,166.53,10.758,0.0,9.003,8.929,0.715,2881.2,20.201,9.614,47.90600000000001,52.926,49.965,43.137,79.601,26.865,1.776,1
190.94,166.65,11.172,0.0,8.997,8.922,0.716,2879.0,19.857,9.617,47.89100000000001,52.855,49.926,43.102,79.243,26.92,1.767,1
190.96,166.67,10.75,0.0,9.0,8.929,0.713,2879.2,19.987,9.621,47.812,52.816,49.934,43.098,79.498,26.786,1.765,1
190.92,166.83,10.758,0.0,9.008,8.936,0.705,2883.0,20.008,9.629,47.812,52.777,49.887,43.102,79.541,27.067,1.777,1
190.95,166.55,10.609000000000002,0.0,9.008,8.946,0.723,2883.0,20.059,9.633,47.719,52.71100000000001,49.801,43.062,79.28399999999998,27.077,1.776,1
190.96,166.67,10.625,0.0,9.005,8.934,0.6940000000000001,2881.2,20.113,9.636,47.691,52.71100000000001,49.801,43.01600000000001,79.521,26.995,1.779,1
191.06,166.4,10.867,0.0,9.017,8.941,0.703,2885.2,19.931,9.633,47.684,52.707,49.797,43.008,79.42399999999998,26.995,1.779,1
190.98,166.84,10.781,0.0,9.003,8.933,0.703,2884.2,20.107,9.636,47.707,52.691,49.73,42.98,79.505,26.77,1.764,1
191.0,166.59,10.515999999999998,0.0,9.009,8.934,0.701,2885.0,19.826,9.648,47.633,52.672,49.719,42.937,79.264,26.827,1.7619999999999998,1
190.94,166.69,10.805,0.0,9.007,8.936,0.701,2889.0,20.071,9.646,47.652,52.645,49.723,42.93,79.35600000000002,27.059,1.776,1
190.95,166.66,10.562,0.0,9.01,8.942,0.706,2889.0,20.013,9.637,47.559,52.613,49.637,42.93,79.383,26.842,1.753,1
190.96,166.75,10.867,0.0,9.016,8.943999999999997,0.706,2885.0,19.896,9.648,47.551,52.613,49.719,42.93,79.324,26.903,1.776,1
191.06,166.81,10.617,0.0,9.019,8.945,0.7040000000000001,2885.2,19.861,9.65,47.512,52.53100000000001,49.637,42.914,79.247,26.737,1.7619999999999998,1
191.0,166.68,10.68,0.0,9.02,8.951,0.721,2887.2,19.948,9.656,47.504,52.53100000000001,49.71100000000001,42.918,79.432,27.301,1.797,1
190.95,166.78,10.844,0.0,9.024,8.948,0.705,2887.0,20.058,9.651,47.523,52.527,49.621,42.898,79.457,27.026,1.78,1
191.03,166.68,10.812,0.0,9.031,8.96,0.7190000000000001,2885.0,20.184,9.654,47.492,52.508,49.555,42.83600000000001,79.28399999999998,26.846,1.764,1
190.98,166.63,10.859000000000002,0.0,9.025,8.951,0.72,2889.0,19.858,9.658,47.48,52.46100000000001,49.555,42.758,79.361,27.063,1.7819999999999998,1
191.02,166.68,10.867,0.0,9.026,8.95,0.705,2885.2,19.926,9.659,47.48,52.453,49.488,42.76600000000001,79.288,27.052,1.78,1
190.96,166.76,10.812,0.0,9.021,8.943999999999997,0.7040000000000001,2889.0,19.987,9.655,47.48,52.449,49.555,42.76600000000001,79.46300000000002,27.094,1.779,1
190.94,166.68,10.703,0.0,9.026,8.955,0.715,2887.0,20.208,9.653,47.324,52.441,49.52,42.77,79.218,26.953000000000007,1.7819999999999998,1
190.96,166.69,10.57,0.0,9.024,8.948,0.708,2885.0,19.933,9.649,47.324,52.46100000000001,49.46100000000001,42.73,79.306,26.793000000000006,1.758,1
191.03,166.7,11.102,0.0,9.026,8.951,0.7140000000000001,2885.2,19.973,9.664,47.324,52.449,49.488,42.691,79.516,26.926,1.77,1
191.23,166.61,10.625,0.0,9.021,8.946,0.7140000000000001,2885.0,20.003,9.653,47.312,52.41,49.449,42.687,79.388,26.782,1.757,1
191.04,166.63,10.648,0.0,9.026,8.953,0.6970000000000001,2885.0,19.844,9.659,47.32,52.367,49.383,42.68,79.366,26.544,1.741,1
190.98,166.59,11.031,0.0,9.022,8.951,0.708,2887.2,19.914,9.652,47.312,52.355,49.449,42.68,79.291,27.09,1.78,1
190.94,166.77,10.719,0.0,9.019,8.946,0.698,2883.4,20.107,9.65,47.32,52.359,49.379,42.68,79.33,26.849,1.751,1
191.0,166.68,10.859000000000002,0.0,9.021,8.955,0.7040000000000001,2885.0,20.115,9.646,47.312,52.355,49.379,42.672,79.42399999999998,26.872,1.753,1
190.94,166.63,10.672,0.0,9.023,8.948,0.7070000000000001,2881.6,20.0,9.658,47.312,52.344,49.371,42.676,79.358,26.831,1.759,1
190.98,166.66,10.617,0.0,9.028,8.957,0.696,2884.0,19.792,9.655,47.293,52.332,49.301,42.672,79.548,26.685,1.745,1
190.96,166.5,10.805,0.0,9.031,8.952,0.6920000000000001,2881.8,19.83,9.652,47.273,52.277,49.305,42.598,79.533,26.849,1.757,1
190.94,166.78,10.617,0.0,9.017,8.943,0.69,2879.4,19.769,9.648,47.273,52.273,49.367,42.605,79.396,27.01,1.775,1
190.95,166.53,10.867,0.0,9.016,8.947000000000003,0.695,2885.0,19.926,9.648,47.246,52.258,49.293,42.609,79.373,26.679,1.742,1
191.0,166.65,10.445,0.0,9.019,8.942,0.696,2880.6,20.021,9.656,47.254,52.27,49.324,42.605,79.597,26.783,1.755,1
191.14,166.69,10.719,0.0,9.019,8.946,0.708,2881.6,19.909,9.65,47.23,52.234,49.332,42.609,79.27199999999998,26.818,1.761,1
190.95,166.63,10.719,0.0,9.015,8.94,0.718,2883.4,19.887,9.654,47.23,52.207,49.289,42.598,79.264,26.773000000000003,1.751,1
191.06,166.63,10.719,0.0,9.028,8.948,0.7070000000000001,2880.6,20.096,9.652,47.26600000000001,52.246,49.285,42.582,79.296,26.804,1.757,1
191.02,166.65,11.0,1.653,9.021,8.95,0.706,2879.4,20.024,9.648,47.238,52.246,49.289,42.527,79.66199999999998,26.83,1.757,1
191.0,166.66,10.703,0.0,9.028,8.952,0.7170000000000001,2883.0,20.203,9.649,47.219,52.191,49.305,42.58600000000001,79.191,26.826,1.759,1
191.08,166.69,10.719,0.0,9.026,8.953,0.6890000000000001,2877.4,20.082,9.659,47.227,52.195,49.289,42.58600000000001,79.348,26.804,1.755,1
191.01,166.34,10.773,0.0,9.033,8.958,0.6920000000000001,2877.6,19.742,9.66,47.227,52.191,49.289,42.58600000000001,79.175,26.865,1.765,1
190.98,166.66,10.484000000000002,0.0,9.03,8.955,0.71,2883.6,20.062,9.653,47.164,52.195,49.293,42.53100000000001,79.345,26.888,1.759,1
190.95,166.68,10.640999999999998,0.0,9.033,8.962,0.7040000000000001,2880.0,19.826,9.659,47.246,52.195,49.293,42.527,78.78399999999998,26.911,1.7619999999999998,1
191.02,166.68,10.844,0.0,9.04,8.967,0.6859999999999999,2887.4,20.233,9.661,47.23,52.195,49.207,42.527,78.832,26.639,1.735,1
190.96,166.59,10.703,0.0,9.032,8.958,0.6890000000000001,2889.0,19.865,9.659,47.16,52.207,49.219,42.539,79.181,26.622,1.736,1
191.02,166.61,10.664,0.0,9.031,8.957,0.682,2885.4,20.146,9.653,47.152,52.195,49.207,42.53100000000001,79.139,26.476,1.742,1
191.11,166.84,10.398,0.0,9.034,8.96,0.7,2883.6,20.029,9.658,47.152,52.191,49.219,42.539,79.325,26.627,1.7380000000000002,1
191.02,166.68,10.586,0.0,9.036,8.964,0.687,2886.6,20.085,9.661,47.152,52.187,49.21100000000001,42.539,78.94,26.503,1.739,1
191.0,166.57,10.703,0.0,9.036,8.965,0.7020000000000001,2889.2,20.115,9.651,47.152,52.191,49.219,42.53100000000001,79.064,26.534,1.739,1
191.06,166.53,10.68,0.0,9.038,8.962,0.701,2881.4,19.753,9.656,47.148,52.187,49.219,42.543,79.395,26.939,1.76,1
191.02,166.6,10.859000000000002,0.0,9.035,8.963,0.691,2881.4,19.926,9.653,47.145,52.191,49.21100000000001,42.53100000000001,79.09100000000002,26.761,1.75,1
191.02,166.57,10.664,0.0,9.038,8.968,0.6940000000000001,2887.0,20.094,9.654,47.16,52.18,49.125,42.53100000000001,79.26899999999998,26.496,1.73,1
191.33,166.57,10.859000000000002,0.0,9.038,8.965,0.6920000000000001,2887.2,20.028,9.663,47.152,52.18,49.219,42.53100000000001,79.16199999999998,26.75,1.764,1
191.12,166.58,10.727,0.0,9.037,8.965,0.6809999999999999,2887.6,20.28,9.658,47.152,52.168,49.203,42.539,79.434,26.776,1.751,1
190.96,166.65,10.937,0.0,9.026,8.953,0.7070000000000001,2887.6,20.081,9.646,47.145,52.176,49.207,42.5,79.197,26.734,1.757,1
191.03,166.66,11.0,0.0,9.022,8.952,0.6829999999999999,2877.6,20.021,9.65,47.078,52.148,49.21100000000001,42.53100000000001,79.05199999999998,26.795,1.761,1
191.11,166.69,10.937,0.0,9.024,8.943,0.665,2881.4,20.128,9.648,47.055,52.113,49.129,42.539,79.189,26.511,1.733,1
190.98,166.53,10.609000000000002,0.0,9.021,8.947000000000003,0.674,2885.6,19.972,9.646,47.105,52.102,49.125,42.547,79.248,26.499,1.73,1
191.01,166.44,10.664,0.0,9.023,8.951,0.6509999999999999,2883.4,19.839,9.652,47.08600000000001,52.152,49.117,42.46100000000001,79.354,26.511,1.725,1
190.98,166.63,10.68,0.0,9.023,8.95,0.6559999999999999,2880.6,20.088,9.65,47.043,52.102,49.07,42.465,79.286,26.787,1.75,1
191.0,166.71,10.57,0.0,9.03,8.955,0.6679999999999999,2879.6,19.729,9.646,47.043,52.08600000000001,49.117,42.453,79.37,26.894,1.75,1
191.0,166.56,10.859000000000002,0.0,9.029,8.96,0.672,2881.6,19.703,9.657,47.01600000000001,52.082,49.137,42.465,78.97,26.584,1.735,1
191.0,166.75,10.773,0.0,9.031,8.962,0.69,2879.6,19.782,9.66,47.066,52.07,49.125,42.453,79.251,26.721,1.74,1
191.03,166.73,10.617,0.0,9.028,8.958,0.665,2879.6,19.731,9.657,47.039,52.055,49.113,42.449,79.313,26.776,1.744,1
190.98,166.71,10.914,0.0,9.036,8.967,0.6859999999999999,2879.4,19.763,9.659,47.039,52.059,49.113,42.46100000000001,79.501,26.686,1.737,1
191.03,166.59,10.75,0.0,9.04,8.969,0.669,2881.6,19.791,9.666,47.027,52.066,49.125,42.449,79.152,27.077,1.767,1
190.98,166.63,10.555,0.0,9.042,8.962,0.71,2879.6,19.901,9.654,47.043,52.059,49.07,42.453,79.165,26.694000000000006,1.754,1
191.0,166.67,10.789,0.0,9.034,8.96,0.71,2879.8,20.131,9.659,47.039,52.055,49.07,42.367,79.205,26.618,1.749,1
191.02,166.65,10.859000000000002,0.0,9.038,8.962,0.696,2879.8,19.742,9.669,46.988,52.027,49.137,42.453,79.13,27.087,1.777,1
191.01,166.52,10.914,0.0,9.043,8.969,0.7,2883.4,19.788,9.658,47.02,52.01600000000001,49.043,42.437,79.139,26.753,1.7480000000000002,1
190.98,166.6,11.023,0.0,9.057,8.972999999999997,0.701,2885.2,20.011,9.664,47.059,52.01600000000001,49.109,42.371,79.113,26.912,1.757,1
191.11,166.66,10.812,0.0,9.047,8.974,0.7040000000000001,2889.2,20.297,9.661,47.043,52.059,49.043,42.375,79.002,26.971,1.754,1
191.01,166.66,10.734000000000002,0.0,9.052,8.979,0.6890000000000001,2885.0,19.966,9.659,47.012,52.027,49.059,42.367,79.163,26.875,1.759,1
191.03,166.69,10.531,0.0,9.049,8.979,0.7090000000000001,2889.2,20.19,9.659,47.059,52.08600000000001,49.125,42.367,79.038,27.101,1.761,1
191.02,166.53,10.758,0.0,9.044,8.97,0.677,2887.6,19.865,9.653,47.012,52.03100000000001,49.074,42.367,79.467,26.912,1.761,1
191.0,166.68,10.617,0.0,9.052,8.975,0.6809999999999999,2879.8,19.747,9.653,47.039,52.02,49.117,42.359,79.506,27.025,1.778,1
191.02,166.52,10.445,0.0,9.047,8.969,0.688,2883.4,19.905,9.662,46.98,51.977,49.062,42.367,79.309,27.07,1.771,1
