PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,CoolerCondition,ValveCondition,PumpLeakage,HydraulicAccumulator,Stable
189.98,165.67,10.398,0.0,8.443,8.399,0.7879999999999999,2833.8,20.479,8.958,57.504,61.422,59.066,52.762,92.78,19.045,1.53,3,73,1,90,0
189.85,165.65,10.734000000000002,0.0,8.451,8.405,0.804,2831.4,20.479,8.976,57.538999999999994,61.207,58.992,52.738,92.948,19.2,1.53,3,73,1,90,0
189.87,165.69,10.890999999999998,0.934,8.445,8.408,0.805,2831.4,20.479,8.984,57.538999999999994,61.18,59.059,52.746,91.79799999999999,19.328,1.5490000000000002,3,73,1,90,0
189.88,165.2,10.609000000000002,0.344,8.453,8.4,0.775,2830.2,19.959,8.971,57.68,61.441,58.992,52.738,77.065,19.163,1.537,3,73,1,90,0
189.96,165.66,10.773,0.0,8.446,8.398,0.789,2828.4,20.479,8.978,57.449,61.43,58.973,52.668,92.205,19.111,1.525,3,80,1,90,0
189.92,165.64,10.648,0.0,8.457,8.411,0.7909999999999999,2827.8,20.479,8.979,57.492,61.218999999999994,58.983999999999995,52.656000000000006,91.916,19.165,1.53,3,80,1,90,0
189.98,165.09,10.398,0.878,8.465,8.417,0.7609999999999999,2831.4,19.307000000000002,8.993,57.608999999999995,61.477,58.891000000000005,52.59,77.704,19.066,1.5219999999999998,3,80,1,90,0
189.96,165.67,10.515999999999998,0.0,8.457,8.407,0.794,2831.6,20.479,8.976,57.437,61.441,58.898,52.578,92.477,19.299,1.5419999999999998,3,80,1,90,0
189.94,165.63,10.398,0.0,8.458,8.412,0.7879999999999999,2831.4,20.479,8.982999999999999,57.398,61.172,58.898,52.566,92.37700000000001,19.276,1.536,3,80,1,90,0
189.93,165.64,10.640999999999998,0.0,8.453,8.408,0.785,2825.6,20.479,8.978,57.453,61.184,58.891000000000005,52.582,92.97200000000001,19.355999999999998,1.541,3,80,1,90,0
189.93,165.67,10.445,0.0,8.457,8.411,0.7859999999999999,2828.6,20.479,8.991,57.358999999999995,61.152,58.891000000000005,52.538999999999994,92.61399999999999,19.238,1.5330000000000001,3,80,1,90,0
189.88,165.65,10.32,1.202,8.46,8.408,0.7879999999999999,2829.6,20.479,8.982000000000001,57.367,61.09,58.898,52.562,92.727,19.235,1.54,3,80,1,90,0
189.91,165.64,10.914000000000001,0.0,8.457,8.413,0.782,2829.4,20.479,8.979,57.371,61.023,58.809,52.562,91.921,19.096,1.517,3,80,1,90,0
189.85,165.73,10.405999999999999,0.708,8.453,8.402999999999999,0.7829999999999999,2831.4,20.479,8.981,57.358999999999995,60.988,58.906000000000006,52.535,92.37100000000001,19.226,1.536,3,80,1,90,0
189.88,165.9,10.945,2.2030000000000003,8.455,8.402999999999999,0.794,2827.8,20.479,8.978,57.371,60.965,58.898,52.582,91.59299999999999,19.301,1.534,3,90,1,90,0
189.84,165.63,10.625,0.12300000000000001,8.458,8.402999999999999,0.8,2827.6,19.067999999999998,8.981,57.449,60.953,58.973,52.602,67.245,19.244,1.54,3,90,1,90,0
189.94,165.64,11.890999999999998,8.657,8.443999999999999,8.396,0.893,2827.4,20.479,8.971,57.367,60.913999999999994,59.055,52.738,92.01899999999999,19.289,1.54,3,90,1,90,0
189.85,166.01,10.672,8.639,8.443,8.398,0.759,2827.6,19.518,8.96,57.593999999999994,61.305,59.047,52.746,77.156,19.253,1.536,3,90,1,90,0
189.91,165.74,10.727,7.502999999999999,8.443,8.399,0.792,2827.4,20.479,8.974,57.355,61.309,58.973,52.754,93.37899999999999,18.993,1.5230000000000001,3,90,1,90,0
189.91,165.85,10.32,3.3480000000000003,8.449,8.398,0.779,2825.4,20.479,8.966000000000001,57.434,61.129,58.945,52.738,91.948,19.073,1.515,3,90,1,90,0
189.92,165.84,10.398,0.0,8.452,8.405,0.76,2825.4,19.133,8.977,57.605,61.422,58.898,52.668,77.21300000000001,18.987000000000002,1.5130000000000001,3,90,1,90,0
189.96,165.77,10.5,0.0,8.465,8.417,0.777,2827.6,20.445999999999998,8.986,57.358999999999995,61.395,58.883,52.543,93.374,19.171,1.535,3,90,1,90,0
190.01,165.98,10.562000000000001,0.0,8.462,8.406,0.7909999999999999,2829.6,20.476,8.982000000000001,57.358999999999995,61.172,58.898,52.578,91.729,19.176,1.5330000000000001,3,90,1,90,0
189.9,165.81,10.280999999999999,0.0,8.455,8.405,0.792,2831.4,20.479,8.975,57.358999999999995,61.102,58.867,52.578,91.73100000000001,19.209,1.535,3,90,1,90,0
189.88,166.16,10.187000000000001,0.0,8.458,8.42,0.775,2825.6,20.119,8.982000000000001,57.527,61.41,58.871,52.566,77.541,19.244,1.53,3,100,1,90,0
190.13,165.75,10.148,0.0,8.452,8.402999999999999,0.777,2826.6,20.479,8.981,57.273,61.343999999999994,58.867,52.582,92.16799999999999,19.185,1.5330000000000001,3,100,1,90,0
189.9,165.77,10.062000000000001,0.0,8.462,8.411,0.8009999999999999,2825.6,20.479,8.976,57.281000000000006,61.145,58.73,52.582,92.73700000000001,18.847,1.4980000000000002,3,100,1,90,0
189.88,165.93,10.530999999999999,0.0,8.457,8.41,0.7879999999999999,2825.4,20.479,8.982999999999999,57.277,61.02,58.777,52.516000000000005,92.383,18.968,1.5130000000000001,3,100,1,90,0
189.91,165.71,10.477,0.0,8.454,8.411,0.785,2823.6,20.479,8.991,57.277,60.968999999999994,58.801,52.574,92.09899999999999,19.018,1.515,3,100,1,90,0
190.03,165.69,10.773,0.0,8.467,8.422,0.7709999999999999,2825.6,20.479,8.988999999999999,57.277,60.934,58.891000000000005,52.562,94.801,19.26,1.546,3,100,1,90,0
189.91,165.63,10.453,1.074,8.46,8.413,0.789,2825.6,20.479,8.986,57.371,60.926,58.871,52.555,92.124,19.156,1.526,3,100,1,90,0
189.95,165.74,10.453,2.6710000000000003,8.455,8.406,0.772,2823.8,20.479,8.994,57.445,61.059,58.879,52.582,92.83,19.133,1.5330000000000001,3,100,1,90,0
189.84,165.69,10.914000000000001,0.062,8.453,8.405,0.779,2825.6,20.479,8.978,57.379,61.02,58.871,52.574,92.555,19.232,1.54,3,100,1,90,0
189.84,165.88,10.625,0.0,8.453,8.406,0.7859999999999999,2827.8,20.479,8.984,57.371,60.977,58.883,52.593999999999994,94.156,19.271,1.547,3,100,1,90,0
190.18,165.94,10.594000000000001,0.0,8.455,8.411,1.385,2817.4,19.879,8.985,57.538999999999994,61.402,58.883,52.578,80.75399999999999,19.28,1.541,3,100,0,90,1
190.28,165.94,10.898,0.0,8.453,8.411,1.268,2821.0,20.479,8.985,57.527,61.504,58.883,52.555,80.637,19.254,1.544,3,73,0,90,0
190.33,165.96,10.312000000000001,0.0,8.458,8.415,1.139,2817.4,20.249000000000002,8.996,57.461000000000006,61.613,58.871,52.555,80.617,19.238,1.538,3,73,0,90,0
190.23,166.04,11.219000000000001,0.0,8.464,8.418,1.016,2819.8,20.214000000000002,9.005,57.288999999999994,61.602,58.703,52.504,80.34899999999999,18.88,1.506,3,73,0,90,0
190.6,166.08,11.109000000000002,0.0,8.469,8.42,0.992,2821.4,20.366,9.012,57.293,61.586000000000006,58.637,52.422,80.26100000000001,18.908,1.508,3,73,0,90,0
190.25,165.93,10.5,0.0,8.472000000000001,8.431000000000001,0.941,2819.8,20.232,9.024,57.281000000000006,61.547,58.629,52.34,80.37,19.124000000000002,1.525,3,73,0,90,0
190.27,165.84,10.992,0.0,8.476,8.432,0.9590000000000001,2817.8,20.141,9.023,57.195,61.504,58.477,52.343999999999994,80.288,18.922,1.504,3,73,0,90,0
190.42,165.95,10.969000000000001,0.0,8.474,8.427,1.141,2819.4,20.465999999999998,9.023,57.121,61.43,58.461000000000006,52.258,80.795,19.576,1.548,3,73,0,90,0
190.44,165.85,10.405999999999999,0.0,8.481,8.432,0.975,2821.4,20.375,9.031,57.038999999999994,61.422,58.398,52.25,80.60600000000001,19.002,1.51,3,73,0,90,0
190.33,166.02,10.585999999999999,0.0,8.482999999999999,8.433,0.997,2821.0,20.281,9.036,56.941,61.343999999999994,58.305,52.172,80.569,18.929000000000002,1.508,3,73,0,90,0
190.34,166.27,10.211,0.0,8.482999999999999,8.436,1.001,2819.6,20.479,9.017000000000001,56.785,61.218999999999994,58.27,52.133,94.756,18.997,1.4980000000000002,3,73,0,90,0
190.33,165.8,10.703,0.0,8.479,8.435,1.129,2817.6,19.503,9.025,57.035,61.168,58.262,52.105,80.258,19.003,1.5,3,80,0,90,0
190.27,165.63,10.375,0.0,8.482999999999999,8.433,1.057,2819.4,19.338,9.027999999999999,56.875,61.172,58.27,52.102,80.298,19.222,1.516,3,80,0,90,0
190.25,165.98,10.773,0.0,8.488,8.441,1.026,2821.4,20.479,9.064,56.867,61.184,58.211000000000006,52.093999999999994,80.452,19.054000000000002,1.504,3,80,0,90,0
190.33,166.12,10.453,0.0,8.488,8.441,0.9940000000000001,2821.6,19.433,9.051,56.863,61.18,58.211000000000006,51.996,80.70100000000001,19.29,1.5219999999999998,3,80,0,90,0
190.34,166.06,10.703,0.0,8.495,8.448,1.124,2821.6,19.516,9.039,56.773,61.172,58.093999999999994,51.913999999999994,80.07300000000001,19.658,1.551,3,80,0,90,0
190.39,166.0,11.030999999999999,0.0,8.493,8.446,0.899,2823.4,19.605999999999998,9.076,56.773,61.18,58.043,51.913999999999994,80.089,19.597,1.537,3,80,0,90,0
190.35,165.88,10.422,0.0,8.5,8.45,1.1640000000000001,2827.4,19.819000000000003,9.062999999999999,56.608999999999995,61.09,58.047,51.816,80.521,20.552,1.608,3,80,0,90,0
190.39,166.12,10.477,0.0,8.502,8.454,0.89,2825.0,19.66,9.065,56.613,61.07,57.961000000000006,51.828,80.483,19.889,1.5619999999999998,3,80,0,90,0
190.36,165.85,10.640999999999998,0.0,8.506,8.456,0.9209999999999999,2827.0,19.602999999999998,9.068999999999999,56.625,61.016000000000005,57.871,51.75,80.668,19.125999999999998,1.496,3,80,0,90,0
190.36,166.11,10.953,0.0,8.511000000000001,8.46,0.893,2823.8,19.656,9.071,56.608999999999995,60.988,57.883,51.75,80.575,19.07,1.511,3,80,0,90,0
190.39,166.08,10.515999999999998,0.0,8.512,8.462,0.8440000000000001,2823.8,19.381,9.087,56.52,60.934,57.797,51.733999999999995,80.336,18.965999999999998,1.499,3,90,0,90,0
190.42,165.69,10.258,0.0,8.51,8.46,0.934,2825.4,19.489,9.074,56.449,60.937,57.773,51.656000000000006,80.247,20.032,1.5719999999999998,3,90,0,90,0
190.35,165.98,10.789000000000001,0.0,8.52,8.467,1.101,2823.8,19.549,9.093,56.43,60.922,57.703,51.641000000000005,80.133,19.698,1.547,3,90,0,90,0
190.31,166.04,10.648,0.0,8.519,8.469,0.9420000000000001,2825.8,19.283,9.092,56.402,60.852,57.703,51.562,80.59899999999999,20.032,1.569,3,90,0,90,0
190.35,166.02,10.617,0.0,8.512,8.469,1.055,2823.6,19.386,9.086,56.358999999999995,60.773,57.613,51.483999999999995,80.294,20.047,1.5730000000000002,3,90,0,90,0
190.39,165.88,10.640999999999998,0.0,8.519,8.466000000000001,0.8109999999999999,2822.6,19.433,9.091000000000001,56.336000000000006,60.758,57.613,51.483999999999995,80.327,20.03,1.581,3,90,0,90,0
190.38,166.02,10.867,0.0,8.522,8.472000000000001,0.9470000000000001,2825.8,19.296,9.094,56.233999999999995,60.73,57.613,51.473,80.51,20.047,1.5719999999999998,3,90,0,90,0
190.36,166.45,10.508,0.0,8.527999999999999,8.479,0.8740000000000001,2825.6,19.473,9.102,56.25,60.691,57.613,51.468999999999994,80.363,20.463,1.6059999999999999,3,90,0,90,0
190.37,166.04,10.734000000000002,0.0,8.527999999999999,8.481,0.92,2827.4,19.367,9.093,56.176,60.663999999999994,57.527,51.207,80.14699999999999,20.775,1.626,3,90,0,90,0
190.34,166.34,10.594000000000001,0.0,8.531,8.476,0.878,2829.2,20.479,9.106,56.172,60.641000000000005,57.516000000000005,51.18,80.42699999999999,20.433,1.599,3,90,0,90,0
190.48,166.2,10.562000000000001,0.0,8.532,8.482999999999999,1.105,2827.4,20.244,9.107999999999999,56.184,60.593999999999994,57.465,51.125,79.96600000000001,20.618000000000002,1.608,3,100,0,90,0
190.37,165.95,10.594000000000001,0.0,8.536,8.482999999999999,0.9109999999999999,2831.0,20.247,9.109,56.168,60.593999999999994,57.52,51.086000000000006,80.154,20.805999999999997,1.6280000000000001,3,100,0,90,0
190.41,165.96,10.890999999999998,0.0,8.536,8.484,0.857,2831.0,20.258,9.109,56.078,60.586000000000006,57.41,51.125,80.315,20.646,1.614,3,100,0,90,0
190.31,165.9,10.609000000000002,0.161,8.532,8.481,0.988,2830.0,20.188,9.105,56.082,60.582,57.379,50.816,79.98899999999999,20.729,1.62,3,100,0,90,0
190.41,165.82,10.585999999999999,0.0,8.531,8.482999999999999,0.9490000000000001,2827.6,20.248,9.096,56.023,60.508,57.449,50.836000000000006,79.851,20.823,1.6340000000000001,3,100,0,90,0
190.48,166.14,10.555,0.0,8.538,8.486,0.7959999999999999,2831.4,20.479,9.113999999999999,56.012,60.508,57.437,51.148,79.58,20.86,1.621,3,100,0,90,0
190.35,166.03,10.508,0.0,8.538,8.487,0.789,2832.4,20.358,9.127,56.016000000000005,60.48,57.355,51.18,79.757,20.576999999999998,1.6159999999999999,3,100,0,90,0
190.39,166.08,10.835999999999999,0.0,8.538,8.491,0.877,2836.0,20.276,9.123,56.004,60.434,57.379,50.996,80.007,20.916,1.6369999999999998,3,100,0,90,0
190.42,165.85,10.937000000000001,0.0,8.533,8.484,0.8240000000000001,2829.0,20.276,9.109,56.0,60.422,57.395,51.008,80.347,20.908,1.636,3,100,0,90,0
190.5,166.26,10.812000000000001,0.0,8.542,8.49,0.893,2829.4,20.301,9.112,56.004,60.418,57.352,50.977,80.327,20.568,1.609,3,100,0,90,0
190.42,165.84,10.625,0.0,8.575,8.519,0.9,2827.6,20.327,9.102,55.84,60.343999999999994,57.184,50.687,80.23899999999999,26.48,2.0709999999999997,20,100,0,90,1
190.52,166.29,10.844000000000001,0.0,8.571,8.521,0.753,2831.6,20.479,9.102,55.418,60.163999999999994,57.098,48.608999999999995,80.443,27.918000000000003,2.169,20,100,0,90,1
190.47,166.22,10.555,0.0,8.609,8.554,0.745,2837.8,20.458,9.145,54.426,59.593999999999994,56.766000000000005,47.953,80.42399999999999,28.429000000000002,2.204,20,100,0,90,1
190.56,166.24,10.773,0.0,8.648,8.59,0.7120000000000001,2843.4,20.287,9.187000000000001,53.68,58.937,56.191,47.453,79.77,28.465999999999998,2.193,20,100,0,90,1
190.59,166.34,11.0,0.0,8.684,8.627,0.7509999999999999,2851.2,20.343,9.219,53.163999999999994,58.413999999999994,55.754,47.055,80.153,28.56,2.174,20,100,0,90,1
190.58,166.19,10.898,0.0,8.714,8.649,0.7170000000000001,2847.4,20.396,9.262,52.578,57.898,55.27,46.828,79.882,28.326999999999998,2.136,20,100,0,90,1
190.66,166.45,10.992,0.0,8.749,8.689,0.7290000000000001,2851.8,20.107,9.283999999999999,52.156000000000006,57.483999999999995,54.781000000000006,46.59,79.21,27.784000000000002,2.075,20,100,0,90,1
190.65,166.47,11.078,7.968,8.775,8.717,0.703,2855.4,19.945999999999998,9.312000000000001,51.758,57.059,54.391000000000005,46.406000000000006,79.564,27.44,2.024,20,100,0,90,1
190.7,166.48,10.780999999999999,0.545,8.802,8.732999999999999,0.706,2861.0,20.199,9.333,51.418,56.684,54.012,46.078,79.469,27.453000000000003,2.01,20,100,0,90,1
190.81,166.41,10.977,0.0,8.823,8.759,0.693,2863.0,20.368,9.359,51.02,56.348,53.66,45.836000000000006,79.57600000000001,27.299,1.9709999999999999,20,100,0,90,1
190.77,166.29,11.172,0.0,8.847000000000001,8.78,0.7120000000000001,2866.8,20.359,9.368,50.746,55.949,53.258,45.66,79.579,27.035,1.9380000000000002,20,100,0,90,1
190.8,166.26,11.008,0.0,8.861,8.8,0.6890000000000001,2865.4,20.421,9.388,50.48,55.672,53.008,45.426,79.536,27.051,1.931,20,100,0,90,1
190.82,166.41,10.773,0.0,8.866,8.802,0.6920000000000001,2867.0,20.038,9.421,50.238,55.434,52.766000000000005,45.336000000000006,79.691,26.967,1.903,20,100,0,90,1
190.72,166.47,11.227,0.0,8.887,8.82,0.71,2871.4,20.276,9.417,50.051,55.238,52.5,45.148,79.60300000000001,27.006999999999998,1.889,20,100,0,90,1
190.84,166.3,10.562000000000001,0.0,8.894,8.828,0.716,2867.8,20.433,9.434,49.84,54.988,52.246,44.926,79.706,26.631999999999998,1.857,20,100,0,90,1
190.8,166.52,10.828,0.0,8.911,8.843,0.6970000000000001,2865.8,20.282,9.461,49.652,54.742,51.996,44.809,79.605,26.594,1.838,20,100,0,90,1
190.79,166.55,10.890999999999998,0.0,8.919,8.851,0.7040000000000001,2867.8,20.149,9.462,49.488,54.57,51.867,44.668,79.59,26.799,1.8519999999999999,20,100,0,90,1
190.77,166.57,11.133,0.0,8.933,8.863,0.6920000000000001,2871.0,20.098,9.477,49.336000000000006,54.418,51.66,44.512,79.562,26.677,1.824,20,100,0,90,1
190.88,166.52,11.359000000000002,0.0,8.937999999999999,8.868,0.701,2871.2,20.057000000000002,9.494,49.168,54.218999999999994,51.473,44.395,79.918,26.829,1.831,20,100,0,90,1
190.82,166.49,11.055,0.0,8.935,8.868,0.718,2875.0,20.186,9.502,49.023,54.121,51.395,44.258,79.369,26.97,1.839,20,100,0,90,1
190.85,166.39,10.734000000000002,0.0,8.943999999999999,8.882,0.693,2874.0,20.302,9.526,48.983999999999995,53.98,51.195,44.168,79.274,26.717,1.82,20,100,0,90,1
190.93,166.47,10.953,0.0,8.964,8.889,0.684,2875.0,19.988,9.535,48.816,53.895,51.148,44.062,79.32,26.88,1.821,20,100,0,90,1
190.94,166.6,10.812000000000001,0.0,8.963,8.889,0.7170000000000001,2875.2,20.093,9.548,48.742,53.766000000000005,51.016000000000005,44.0,78.986,26.854,1.821,20,100,0,90,1
190.84,166.53,10.617,0.0,8.96,8.889,0.725,2877.0,20.123,9.55,48.652,53.711000000000006,50.891000000000005,43.913999999999994,79.493,26.728,1.805,20,100,0,90,1
190.87,166.77,10.695,0.0,8.96,8.887,0.7,2879.2,20.055999999999997,9.557,48.547,53.605,50.816,43.848,79.35600000000001,26.8,1.8030000000000002,20,100,0,90,1
190.9,166.44,10.703,0.0,8.976,8.905,0.705,2878.0,19.986,9.583,48.492,53.473,50.718999999999994,43.797,79.47,26.822,1.81,20,100,0,90,1
191.23,166.67,10.859000000000002,0.0,8.974,8.91,0.701,2881.4,20.123,9.584,48.477,53.465,50.625,43.684,79.601,26.878,1.798,20,100,0,90,1
190.96,166.6,10.969000000000001,0.0,8.982999999999999,8.911,0.713,2881.2,19.992,9.582,48.387,53.383,50.473,43.602,79.43,26.809,1.791,20,100,0,90,1
190.85,166.38,10.945,0.0,8.984,8.911,0.705,2881.2,20.009,9.584,48.32,53.293,50.395,43.535,79.503,26.666,1.771,20,100,0,90,1
190.94,166.49,10.68,0.0,8.98,8.908,0.696,2881.2,20.006,9.607999999999999,48.242,53.233999999999995,50.312,43.492,79.27600000000001,26.795,1.777,20,100,0,90,1
190.94,166.7,10.375,0.0,8.979,8.908,0.691,2881.0,20.153,9.597000000000001,48.148,53.211000000000006,50.218999999999994,43.358999999999995,79.436,26.658,1.774,20,100,0,90,1
190.92,166.59,11.078,0.0,9.002,8.92,0.7070000000000001,2877.4,20.04,9.589,48.125,53.172,50.141000000000005,43.348,79.898,26.799,1.776,20,100,0,90,1
190.98,166.5,10.969000000000001,0.0,8.976,8.91,0.695,2882.0,19.776,9.606,48.07,53.086000000000006,50.163999999999994,43.352,79.365,26.755,1.777,20,100,0,90,1
190.94,166.58,10.530999999999999,0.0,8.99,8.913,0.6859999999999999,2877.0,19.811,9.606,48.07,53.031000000000006,50.129,43.312,79.486,27.059,1.796,20,100,0,90,1
190.96,166.49,11.227,0.0,8.981,8.911,0.7120000000000001,2879.2,19.902,9.606,47.973,52.968999999999994,50.125,43.27,79.449,27.015,1.79,20,100,0,90,1
190.96,166.57,10.992,0.0,8.997,8.918,0.7020000000000001,2881.4,19.789,9.612,47.895,52.953,49.965,43.23,79.796,26.706999999999997,1.756,20,100,0,90,1
190.95,166.53,10.758,0.0,9.003,8.929,0.715,2881.2,20.201,9.613999999999999,47.906000000000006,52.926,49.965,43.137,79.601,26.865,1.776,20,100,0,90,1
190.94,166.65,11.172,0.0,8.997,8.922,0.716,2879.0,19.857,9.617,47.891000000000005,52.855,49.926,43.102,79.243,26.92,1.767,20,100,0,90,1
190.96,166.67,10.75,0.0,9.0,8.929,0.713,2879.2,19.987000000000002,9.621,47.812,52.816,49.934,43.098,79.498,26.785999999999998,1.765,20,100,0,90,1
190.92,166.83,10.758,0.0,9.008,8.936,0.705,2883.0,20.008,9.629,47.812,52.777,49.887,43.102,79.541,27.066999999999997,1.777,20,100,0,90,1
190.95,166.55,10.609000000000002,0.0,9.008,8.946,0.723,2883.0,20.059,9.633,47.718999999999994,52.711000000000006,49.801,43.062,79.28399999999999,27.076999999999998,1.776,20,100,0,90,1
190.96,166.67,10.625,0.0,9.005,8.934,0.6940000000000001,2881.2,20.113,9.636000000000001,47.691,52.711000000000006,49.801,43.016000000000005,79.521,26.995,1.7790000000000001,20,100,0,90,1
191.06,166.4,10.867,0.0,9.017000000000001,8.941,0.703,2885.2,19.930999999999997,9.633,47.684,52.707,49.797,43.008,79.42399999999999,26.995,1.7790000000000001,20,100,0,90,1
190.98,166.84,10.780999999999999,0.0,9.003,8.933,0.703,2884.2,20.107,9.636000000000001,47.707,52.691,49.73,42.98,79.505,26.77,1.764,20,100,0,90,1
191.0,166.59,10.515999999999998,0.0,9.009,8.934,0.701,2885.0,19.826,9.648,47.633,52.672,49.718999999999994,42.937,79.264,26.826999999999998,1.7619999999999998,20,100,0,90,1
190.94,166.69,10.805,0.0,9.007,8.936,0.701,2889.0,20.070999999999998,9.646,47.652,52.645,49.723,42.93,79.35600000000001,27.059,1.776,20,100,0,90,1
190.95,166.66,10.562000000000001,0.0,9.01,8.942,0.706,2889.0,20.012999999999998,9.637,47.559,52.613,49.637,42.93,79.383,26.842,1.7530000000000001,20,100,0,90,1
190.96,166.75,10.867,0.0,9.016,8.943999999999999,0.706,2885.0,19.896,9.648,47.551,52.613,49.718999999999994,42.93,79.324,26.903000000000002,1.776,20,100,0,90,1
191.06,166.81,10.617,0.0,9.019,8.945,0.7040000000000001,2885.2,19.861,9.65,47.512,52.531000000000006,49.637,42.913999999999994,79.247,26.737,1.7619999999999998,20,100,0,90,1
191.0,166.68,10.68,0.0,9.02,8.951,0.721,2887.2,19.948,9.656,47.504,52.531000000000006,49.711000000000006,42.918,79.432,27.301,1.797,20,100,0,90,1
190.95,166.78,10.844000000000001,0.0,9.024,8.948,0.705,2887.0,20.058,9.651,47.523,52.527,49.621,42.898,79.457,27.026,1.78,20,100,0,90,1
191.03,166.68,10.812000000000001,0.0,9.031,8.96,0.7190000000000001,2885.0,20.184,9.654,47.492,52.508,49.555,42.836000000000006,79.28399999999999,26.846,1.764,20,100,0,90,1
190.98,166.63,10.859000000000002,0.0,9.025,8.951,0.72,2889.0,19.858,9.658,47.48,52.461000000000006,49.555,42.758,79.361,27.063000000000002,1.7819999999999998,20,100,0,90,1
191.02,166.68,10.867,0.0,9.026,8.95,0.705,2885.2,19.926,9.658999999999999,47.48,52.453,49.488,42.766000000000005,79.288,27.052,1.78,20,100,0,90,1
190.96,166.76,10.812000000000001,0.0,9.021,8.943999999999999,0.7040000000000001,2889.0,19.987000000000002,9.655,47.48,52.449,49.555,42.766000000000005,79.46300000000001,27.094,1.7790000000000001,20,100,0,90,1
190.94,166.68,10.703,0.0,9.026,8.955,0.715,2887.0,20.208,9.652999999999999,47.324,52.441,49.52,42.77,79.218,26.953000000000003,1.7819999999999998,20,100,0,90,1
190.96,166.69,10.57,0.0,9.024,8.948,0.708,2885.0,19.933,9.649,47.324,52.461000000000006,49.461000000000006,42.73,79.306,26.793000000000003,1.758,20,100,0,90,1
191.03,166.7,11.102,0.0,9.026,8.951,0.7140000000000001,2885.2,19.973,9.664,47.324,52.449,49.488,42.691,79.516,26.926,1.77,20,100,0,90,1
191.23,166.61,10.625,0.0,9.021,8.946,0.7140000000000001,2885.0,20.003,9.652999999999999,47.312,52.41,49.449,42.687,79.388,26.781999999999996,1.757,20,100,0,90,1
191.04,166.63,10.648,0.0,9.026,8.953,0.6970000000000001,2885.0,19.844,9.658999999999999,47.32,52.367,49.383,42.68,79.366,26.544,1.7409999999999999,20,100,0,90,1
